PROGRAMNAME,PROGRAMURL,CATALOGNAME,LASTUPDATED,NAME,KEYWORDS,DESCRIPTION,SKU,MANUFACTURER,MANUFACTURERID,UPC,ISBN,CURRENCY,SALEPRICE,PRICE,RETAILPRICE,FROMPRICE,BUYURL,IMPRESSIONURL,IMAGEURL,ADVERTISERCATEGORY,THIRDPARTYID,THIRDPARTYCATEGORY,AUTHOR,ARTIST,TITLE,PUBLISHER,LABEL,FORMAT,SPECIAL,GIFT,PROMOTIONALTEXT,STARTDATE,ENDDATE,OFFLINE,ONLINE,INSTOCK,CONDITION,WARRANTY,STANDARDSHIPPINGCOST
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,06/18/2013,King of the Jungle Dinner Plates (8),"King of the Jungle, jungle, lion, dinner plates, plates, baby shower,","Package includes (8) 9"" paper dinner plates.",154273,Hallmark,1DPL3585,726528227926,,USD,3.49,3.49,4.01,,http://www.dpbolvw.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FKing-of-the-Jungle-Dinner-Plates-8%2F35653%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/35653.jpg?zm=250,250,1,0,0?zm=250,250,1,0,0",>>,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,06/18/2013,Red Silk N Rose Petals,"rose, valentines, valentine's day, hearts, red, romantic, romance,",includes 60 petals,154743,Beistle Company,50415-R,034689172031,,USD,2.99,2.99,3.44,,http://www.kqzyfj.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FRed-Silk-N-Rose-Petals%2F36320%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/36320.jpg?zm=250,250,1,0,0?zm=250,250,1,0,0",>>,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,06/18/2013,A New Little Princess Dinner Plates (8),"baby, baby shower, girl shower, plates, princess, banquet,",A New Little Princess Dinner Plates (8),190613,Amscan,599457,048419932628,,USD,5.99,5.99,6.89,,http://www.jdoqocy.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FA-New-Little-Princess-Dinner-Plates-8%2F71136%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/71136.jpg?zm=250,250,1,0,0?zm=250,250,1,0,0",>>,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,06/18/2013,Stars & Stripes Stick Yo-Yo (1),"yo yo, favor, stripe, us, usa, american flag, flag, stockingstuffer, american party, 4th of july,",Includes 1 paper yo yo on a stick.,177614,US Toy,7141,049392071410,,USD,0.69,0.69,0.79,,http://www.kqzyfj.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FStars-Stripes-Stick-Yo-Yo-1%2F57092%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/57092.jpg?zm=250,250,1,0,0?zm=250,250,1,0,0",>>,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,06/18/2013,Pretty in Pink Swankie Hankies (10),"gift wrap, hankie, swankie, tissue paper, pinkribbon,baby shower, tissue, wrapping paper",10 Pretty in Pink Swankie Hankies.,190629,Creative Converting,10298,041624102985,,USD,1.29,1.29,1.48,,http://www.anrdoezrs.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FPretty-in-Pink-Swankie-Hankies-10%2F71153%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/71153.jpg?zm=250,250,1,0,0?zm=250,250,1,0,0",>>,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,06/18/2013,Perfectly Periwinkle Swankie Hankies (10),"baby shower, tissue, wrapping paper",Includes 10 Perfectly Periwinkle Swankie Hankies.,190630,Creative Converting,10297,041624102978,,USD,1.49,1.49,1.71,,http://www.jdoqocy.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FPerfectly-Periwinkle-Swankie-Hankies-10%2F71154%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/71154.jpg?zm=250,250,1,0,0?zm=250,250,1,0,0",>>,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,06/18/2013,Baby Seuss Square Dessert Plates (8),"dr. seuss, read across america, raa,",Baby Seuss Square Dessert Plates (8),190167,Hallmark,1DPA3598,726528276726,,USD,3.99,3.99,4.59,,http://www.anrdoezrs.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FBaby-Seuss-Square-Dessert-Plates-8%2F67748%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/67748.jpg?zm=250,250,1,0,0?zm=250,250,1,0,0",>>,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,06/18/2013,4th of July Beaded Necklaces (3),"4th of July Beaded Necklaces, beaded necklaces, necklaces, 4th of July, July 4, July 4th, Forth of July, Fourth of July, FP00122, Stars and Stripes, american party, 4th of july,",Includes 3 necklaces.,172573,Amscan,318570,048419696735,,USD,1.49,1.49,1.71,,http://www.kqzyfj.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2F4th-of-July-Beaded-Necklaces-3%2F43654%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/43654.jpg?zm=250,250,1,0,0?zm=250,250,1,0,0",>>,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,06/18/2013,Parenthood Confetti,"baby, baby shower, new parents, confetti",Package contains 0.5 oz.,190417,Creative Converting,027672,073525884776,,USD,2.49,2.49,2.86,,http://www.tkqlhce.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FParenthood-Confetti%2F71073%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/71073.jpg?zm=250,250,1,0,0?zm=250,250,1,0,0",>>,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,06/18/2013,Baby Prints Wall Clings - Girl,"baby, foot, hand, cling","Made of plastic. Includes 6 hot pink baby hand prints that measure approximately 3' wide x 3"" high and 6 hot pink baby foot prints that measure approximately 1.5"" wide x 3.5"" high. These clings will stick to any smooth surface and can be used for indoor/outdoor use. WARNING: This product contains a chemical known to the State of California to cause cancer, or birth defects, or other reproductive harm.",159605,Beistle Company,54349-P,034689136163,,USD,3.99,3.99,4.59,,http://www.dpbolvw.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FBaby-Prints-Wall-Clings-Girl%2F64670%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/64670.jpg?zm=250,250,1,0,0?zm=250,250,1,0,0",>>,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,06/18/2013,Felt Lady Bugs Confetti,"baby shower, tabletop, table decoration",Felt Lady Bugs Confetti,190571,Creative Converting,023110,073525888101,,USD,3.99,3.99,4.59,,http://www.jdoqocy.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FFelt-Lady-Bugs-Confetti%2F71088%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/71088.jpg?zm=250,250,1,0,0?zm=250,250,1,0,0",>>,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,06/18/2013,Star Spangled 16 oz. Plastic Cups (8),"star spangled, plastic cups, cups, independance day, 4th of july, fourth of july,",Includes (8) 16 oz. cups.,169111,Creative Converting,010289,073525525396,,USD,3.99,3.99,4.59,,http://www.anrdoezrs.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FStar-Spangled-16-oz-Plastic-Cups-8%2F68153%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/68153.jpg?zm=250,250,1,0,0?zm=250,250,1,0,0",>>,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,06/18/2013,A Christmas Story Beverage Napkins (16),"christmas, red rider bb gun, xmas, , xmas2011,","Package includes 16 beverage napkins. Each 3-ply, paper napkin measures 5"" x 5"".",159712,Hallmark,349XBV282,726528275552,,USD,0.99,0.99,2.99,,http://www.kqzyfj.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FA-Christmas-Story-Beverage-Napkins-16%2F64800%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/64800.jpg?zm=250,250,1,0,0?zm=250,250,1,0,0",>>,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,06/18/2013,Fiesta Fun Beverage Napkins (16),"Fiesta, Cinco de Mayo, Mexican, Mexico, beverage, beverage napkins, Fiesta Fun Beverage Napkins (16)","Includes (16) 5"" x 5"" napkins",169351,Amscan,509820,048419627913,,USD,2.99,2.99,3.44,,http://www.jdoqocy.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FFiesta-Fun-Beverage-Napkins-16%2F48054%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/48054.jpg?zm=250,250,1,0,0?zm=250,250,1,0,0",>>,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,06/18/2013,"32"" Foot Shaped Blue Foil Balloon","baby shower, mylar, balloon","32"" Foot Shaped Blue Foil Balloon",190392,Party Destination,13114,026635076883,,USD,6.99,6.99,8.04,,http://www.jdoqocy.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2F32-Foot-Shaped-Blue-Foil-Balloon%2F71047%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/71047.jpg?zm=250,250,1,0,0?zm=250,250,1,0,0",>>,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,06/18/2013,"32"" Foot Shaped Pink Foil Balloon","baby shower, mylar, balloon","32"" Foot Shaped Pink Foil Balloon",190393,Party Destination,13115,026635076906,,USD,6.99,6.99,8.04,,http://www.tkqlhce.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2F32-Foot-Shaped-Pink-Foil-Balloon%2F71048%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/71048.jpg?zm=250,250,1,0,0?zm=250,250,1,0,0",>>,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,06/18/2013,Food Picks - American Flags (Set of 50),"food picks, toothpicks, hors d'oeuvre picks, american party, 4th of july,",Food Picks - American Flags (Set of 50),170085,Creative Converting,01726,039938007744,,USD,2.99,2.99,3.44,,http://www.jdoqocy.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FFood-Picks-American-Flags-Set-of-50%2F57259%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/57259.jpg?zm=250,250,1,0,0?zm=250,250,1,0,0",>>,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/17/2013,"72"" Hanging Skull Figure","hanging skull, scary skull, skull prop, Halloweenclearance","72"" hanging prop has posable arms and string on top. For indoor/outdoor use.",195902,Paper Magic,6251003,037693151566,,USD,19.99,19.99,29.99,,http://www.kqzyfj.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2F72-Hanging-Skull-Figure%2F67407%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/67407.jpg?zm=250,250,1,0,0",Scary Creatures>DECOR and PROPS: Halloween Decor>Holidays: Scary Creatures,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,06/18/2013,Baby Things Embossed Confetti,"baby shower, table decoration, confetti",Baby Things Embossed Confetti 0.5 oz.,190779,Amscan,36859,048419182986,,USD,1.99,1.99,2.29,,http://www.jdoqocy.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FBaby-Things-Embossed-Confetti%2F71285%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/71285.jpg?zm=250,250,1,0,0?zm=250,250,1,0,0",>>,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,06/18/2013,Graduation Green Fanci Frame Glasses,"Graduation Green Fanci Frame Glasses, Green Grad Graduation Fanci Frames, grad, graduate, graduation, school, diploma, graduation party supplies,",Includes (1) pair of novelty sunglasses.,202699,Beistle Company,60400-G,034689150039,,USD,4.79,4.79,6.99,,http://www.dpbolvw.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FGraduation-Green-Fanci-Frame-Glasses%2F75273%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/75273.jpg?zm=250,250,1,0,0",School Colors>Wearables (Beads/Bandannas/Vests/Leis/Hats/Sunglasses): Graduation>Occasions: School Colors,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,06/18/2013,Graduation Orange Fanci Frame Glasses,"Graduation Orange Fanci Frame Glasses, Orange Grad Graduation Fanci Frames, grad, graduate, graduation, school, diploma, graduation party supplies,",Includes (1) pair of novelty sunglasses.,202701,Beistle Company,60400-O,034689150060,,USD,4.79,4.79,6.99,,http://www.anrdoezrs.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FGraduation-Orange-Fanci-Frame-Glasses%2F75275%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/75275.jpg?zm=250,250,1,0,0",School Colors>Wearables (Beads/Bandannas/Vests/Leis/Hats/Sunglasses): Graduation>Occasions: School Colors,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,09/21/2013,Thanksgiving Medley 9 oz. Paper Cups,"thanksgiving, happy thanksgiving, harvest, autumn, cups, Halloweenclearance",Package includes (8) 9 oz. paper cups.,206629,Amscan,589853,048419644279,,USD,2.79,2.79,3.49,,http://www.jdoqocy.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FThanksgiving-Medley-9-oz-Paper-Cups%2F78438%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/78438.jpg?zm=250,250,1,0,0",Seasonal>Cups: Fall/Thanksgiving>Holidays: Seasonal,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,09/21/2013,Thanksgiving Medley Lunch Napkins,"thanksgiving, happy thanksgiving, harvest, autumn, Halloweenclearance","Package includes (16) paper lunch napkins 6.5"" x 6.5"".",206630,Amscan,519853,048419644231,,USD,2.79,2.79,3.49,,http://www.kqzyfj.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FThanksgiving-Medley-Lunch-Napkins%2F78439%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/78439.jpg?zm=250,250,1,0,0",Seasonal>Lunch Napkins: Fall/Thanksgiving>Holidays: Seasonal,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,09/21/2013,Thanksgiving Medley Paper Tablecover,"thanksgiving, happy thanksgiving, harvest, autumn, tablecover, Halloweenclearance","Paper tablecover. Measures 54"" high x 102"" wide.",206631,Amscan,579853,048419644262,,USD,3.99,3.99,5.49,,http://www.kqzyfj.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FThanksgiving-Medley-Paper-Tablecover%2F78440%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/78440.jpg?zm=250,250,1,0,0",Seasonal>>Holidays: Seasonal,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,09/21/2013,Thanksgiving Medley Beverage Napkins,"thanksgiving, happy thanksgiving, harvest, autumn, Halloweenclearance",Package includes (16) beverage napkins.,206632,Amscan,509853,048419644224,,USD,2.39,2.39,2.99,,http://www.tkqlhce.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FThanksgiving-Medley-Beverage-Napkins%2F78441%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/78441.jpg?zm=250,250,1,0,0",Seasonal>Beverage Napkins: Fall/Thanksgiving>Holidays: Seasonal,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,09/21/2013,Elegant Leaves 9 oz. Paper Cups,"elegant leaves, fall, cups, Halloweenclearance",Includes (8) 9 oz. paper cups.,206645,Amscan,589851,048419644057,,USD,2.79,2.79,3.49,,http://www.jdoqocy.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FElegant-Leaves-9-oz-Paper-Cups%2F78448%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/78448.jpg?zm=250,250,1,0,0",Seasonal>Cups: Fall/Thanksgiving>General Party: Seasonal,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,09/21/2013,Baby Bottle Favor Containers Asst.,"baby shower, boy, girl","Includes (6) assorted plastic containers in the shape of a baby bottle. Each bottle measures 1.5"" wide x 3"" high. 2 of each color (yellow, purple and green).",152670,Amscan,382386,048419755845,,USD,5.59,5.59,,,http://www.tkqlhce.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FBaby-Bottle-Favor-Containers-Asst%2F30743%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/30743.jpg?zm=250,250,1,0,0","Baby Shower>Treat Bags/Cello Bags, Favor Boxes : Baby Shower/Baptism/Christening>Occasions: Baby Shower",,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,09/21/2013,Watercolor Leaves 9 oz. Paper Cups,"leaf, leaves, fall, autumn, cup, Halloweenclearance",Includes (18) cups.,206661,Amscan,739167,048419775676,,USD,2.79,2.79,5.99,,http://www.jdoqocy.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FWatercolor-Leaves-9-oz-Paper-Cups%2F78458%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/78458.jpg?zm=250,250,1,0,0",Seasonal>Cups: Fall/Thanksgiving>General Party: Seasonal,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,09/21/2013,Watercolor Leaves - Beverage Napkins,"leaf, leaves, fall, autumn, beverage napkin, napkin, Halloweenclearance",Includes (36) beverage napkins.,206664,Amscan,709167,048419775546,,USD,3.99,3.99,6.99,,http://www.anrdoezrs.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FWatercolor-Leaves-Beverage-Napkins%2F78461%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/78461.jpg?zm=250,250,1,0,0",Seasonal>Beverage Napkins: Fall/Thanksgiving>General Party: Seasonal,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,09/21/2013,Diaper Game,"baby shower, game, diaper","This kit has 3 fun games in one package, Poopey Surprise, Messy Guesses and Memory Madness. Instructions are included.",154173,Amscan,382436,048419756439,,USD,5.59,5.59,,,http://www.dpbolvw.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FDiaper-Game%2F35518%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/35518.jpg?zm=250,250,1,0,0","Baby Shower>Party Games, Craft Activities, Party Music, DVD's: Baby Shower/Baptism/Christening>Occasions: Baby Shower",,,,,,,,,,,,,,,,YES,New,,4.99
